par,row,col,time
16.13,816,754,16213.041
16.13,816,754,16213.044
16.13,816,754,16213.047
16.13,816,754,16213.05
16.18,816,754,16213.053
16.18,816,754,16213.059
16.18,816,754,16213.062
16.18,816,754,16213.065
16.18,816,754,16213.068
16.18,816,754,16213.071
16.18,816,754,16213.077
16.18,816,754,16213.08
16.18,816,754,16213.083
16.18,816,754,16213.086
16.22,816,754,16213.089
16.22,816,754,16213.095
16.26,816,754,16213.098
16.26,816,754,16213.101
16.26,816,754,16213.104
16.31,816,754,16213.107
16.31,816,754,16213.11
16.31,816,754,16213.116
16.35,816,754,16213.119
16.35,816,754,16213.122
16.35,816,754,16213.125
16.31,816,754,16213.128
16.31,816,754,16213.134
16.31,816,754,16213.137
16.31,816,754,16213.14
16.31,816,754,16213.143
16.31,816,754,16213.146
16.31,816,754,16213.152
16.31,816,754,16213.155
16.31,816,754,16213.158
16.31,816,754,16213.161
16.31,816,754,16213.164
16.31,816,754,16213.17
16.31,816,754,16213.173
16.35,816,754,16213.176
16.39,816,754,16213.179
16.43,816,754,16213.182
16.52,816,754,16213.188
16.56,816,754,16213.191
16.65,816,754,16213.194
16.69,816,754,16213.197
16.8,816,754,16213.2
16.88,816,754,16213.203
16.97,816,754,16213.209
17.1,816,754,16213.212
17.23,816,754,16213.215
17.36,816,754,16213.218
17.53,816,754,16213.221
17.53,816,754,16213.224
17.71,816,754,16213.227
17.92,816,754,16213.23
18.1,816,754,16213.233
18.27,816,754,16213.236
18.48,816,754,16213.239
18.66,816,754,16213.245
18.84,816,754,16213.248
18.92,816,754,16213.251
19.05,816,754,16213.254
19.18,816,754,16213.257
19.39,816,754,16213.263
19.53,816,754,16213.266
19.72,816,754,16213.269
19.84,816,754,16213.272
19.97,816,754,16213.278
20.32,816,754,16213.287
20.32,816,754,16213.29
20.46,816,754,16213.296
20.46,816,754,16213.299
20.41,816,754,16213.302
20.8,816,754,16213.305
21.1,816,754,16213.311
21.19,816,754,16213.314
21.96,816,754,16213.317
22.35,816,754,16213.323
22.44,816,754,16213.326
22.53,816,754,16213.329
22.26,816,754,16213.335
22,816,754,16213.338
22.26,816,754,16213.341
22.57,816,754,16213.347
22.61,816,754,16213.35
22.66,816,754,16213.353
22.35,816,754,16213.356
22.17,816,754,16213.362
22.26,816,754,16213.368
22.44,816,754,16213.374
21.96,816,754,16213.377
21.83,816,754,16213.38
21.96,816,754,16213.383
21.96,816,754,16213.386
22.13,816,754,16213.389
21.91,816,754,16213.392
21.79,816,754,16213.395
22.21,816,754,16213.401
22.95,816,754,16213.404
24.25,816,754,16213.41
25.51,816,754,16213.413
26.25,816,754,16213.419
26.63,816,754,16213.422
26.5,816,754,16213.425
25.55,816,754,16213.428
26.16,816,754,16213.434
27.62,816,754,16213.437
28.67,816,754,16213.443
29.19,816,754,16213.446
29.02,816,754,16213.449
27.79,816,754,16213.455
27.62,816,754,16213.458
27.5,816,754,16213.461
27.62,816,754,16213.464
26.5,816,754,16213.47
26.76,816,754,16213.473
26.59,816,754,16213.479
26.59,816,754,16213.482
26.63,816,754,16213.485
26.68,816,754,16213.491
26.16,816,754,16213.494
26.29,816,754,16213.497
26.33,816,754,16213.503
26.42,816,754,16213.506
26.2,816,754,16213.509
25.99,816,754,16213.512
25.72,816,754,16213.515
25.34,816,754,16213.521
24.94,816,754,16213.527
24.94,816,754,16213.53
24.9,816,754,16213.536
24.9,816,754,16213.539
25.16,816,754,16213.542
25.07,816,754,16213.548
25.12,816,754,16213.551
24.98,816,754,16213.554
24.9,816,754,16213.56
24.77,816,754,16213.563
24.81,816,754,16213.569
24.9,816,754,16213.572
24.81,816,754,16213.575
24.98,816,754,16213.581
25.34,816,754,16213.584
25.51,816,754,16213.587
25.51,816,754,16213.593
25.47,816,754,16213.596
25.51,816,754,16213.599
25.68,816,754,16213.602
25.12,816,754,16213.605
24.73,816,754,16213.608
24.73,816,754,16213.611
24.56,816,754,16213.614
24.72,816,754,16213.617
24.68,816,754,16213.62
24.64,816,754,16213.623
24.6,816,754,16213.626
24.6,816,754,16213.629
24.42,816,754,16213.632
24.38,816,754,16213.635
24.42,816,754,16213.638
24.38,816,754,16213.641
24.47,816,754,16213.647
24.38,816,754,16213.65
24.3,816,754,16213.653
24.21,816,754,16213.656
24.12,816,754,16213.659
24.04,816,754,16213.662
23.91,816,754,16213.668
23.82,816,754,16213.671
23.74,816,754,16213.674
23.65,816,754,16213.677
23.52,816,754,16213.68
23.44,816,754,16213.686
23.35,816,754,16213.689
23.27,816,754,16213.692
23.22,816,754,16213.695
23.22,816,754,16213.698
23.18,816,754,16213.701
23.08,816,754,16213.707
22.65,816,754,16213.713
22.44,816,754,16213.716
22.21,816,754,16213.719
22,816,754,16213.725
21.83,816,754,16213.728
21.66,816,754,16213.731
21.53,816,754,16213.734
21.4,816,754,16213.737
21.31,816,754,16213.74
21.23,816,754,16213.746
21.14,816,754,16213.749
21.06,816,754,16213.752
21.01,816,754,16213.755
20.97,816,754,16213.758
20.88,816,754,16213.764
20.8,816,754,16213.767
20.76,816,754,16213.77
20.67,816,754,16213.773
20.58,816,754,16213.776
20.41,816,754,16213.785
20.19,816,754,16213.791
20.02,816,754,16213.794
19.84,816,754,16213.797
19.67,816,754,16213.803
19.53,816,754,16213.806
19.31,816,754,16213.809
19.14,816,754,16213.812
18.96,816,754,16213.815
18.79,816,754,16213.821
17.16,816,406,16212.96
17.12,816,406,16212.963
17.03,816,406,16212.966
16.95,816,406,16212.969
16.86,816,406,16212.975
16.82,816,406,16212.978
16.73,816,406,16212.981
16.64,816,406,16212.984
16.55,816,406,16212.987
16.51,816,406,16212.99
16.42,816,406,16212.993
16.34,816,406,16212.996
16.29,816,406,16212.999
16.21,816,406,16213.002
16.17,816,406,16213.008
16.12,816,406,16213.011
16.08,816,406,16213.014
16.04,816,406,16213.017
16.04,816,406,16213.02
15.99,816,406,16213.023
15.99,816,406,16213.026
16.04,816,406,16213.029
16.04,816,406,16213.032
16.08,816,406,16213.038
16.08,816,406,16213.041
16.08,816,406,16213.044
16.08,816,406,16213.047
16.12,816,406,16213.05
16.12,816,406,16213.053
16.12,816,406,16213.056
16.12,816,406,16213.059
16.12,816,406,16213.062
16.12,816,406,16213.068
16.12,816,406,16213.071
16.12,816,406,16213.074
16.12,816,406,16213.077
16.12,816,406,16213.08
16.12,816,406,16213.083
16.12,816,406,16213.086
16.17,816,406,16213.089
16.21,816,406,16213.092
16.21,816,406,16213.095
16.21,816,406,16213.101
16.25,816,406,16213.104
16.25,816,406,16213.107
16.29,816,406,16213.11
16.29,816,406,16213.113
16.29,816,406,16213.116
16.29,816,406,16213.119
16.29,816,406,16213.122
16.29,816,406,16213.125
16.29,816,406,16213.131
16.29,816,406,16213.137
16.29,816,406,16213.14
16.29,816,406,16213.143
16.29,816,406,16213.149
16.25,816,406,16213.152
16.25,816,406,16213.155
16.25,816,406,16213.161
16.25,816,406,16213.164
16.25,816,406,16213.167
16.25,816,406,16213.17
16.29,816,406,16213.173
16.29,816,406,16213.176
16.34,816,406,16213.179
16.42,816,406,16213.182
16.47,816,406,16213.185
16.55,816,406,16213.188
16.59,816,406,16213.194
16.73,816,406,16213.2
16.82,816,406,16213.203
16.91,816,406,16213.206
16.99,816,406,16213.209
17.08,816,406,16213.212
17.21,816,406,16213.215
17.33,816,406,16213.218
17.51,816,406,16213.224
17.69,816,406,16213.227
17.82,816,406,16213.23
17.99,816,406,16213.233
18.16,816,406,16213.236
18.33,816,406,16213.239
18.55,816,406,16213.242
18.69,816,406,16213.245
18.81,816,406,16213.248
18.9,816,406,16213.251
18.99,816,406,16213.257
19.16,816,406,16213.26
19.33,816,406,16213.263
19.51,816,406,16213.266
19.64,816,406,16213.269
19.77,816,406,16213.272
19.9,816,406,16213.275
20.03,816,406,16213.281
20.16,816,406,16213.284
20.24,816,406,16213.287
20.24,816,406,16213.29
20.28,816,406,16213.293
20.33,816,406,16213.296
20.28,816,406,16213.299
20.28,816,406,16213.305
20.63,816,406,16213.308
20.84,816,406,16213.311
21.01,816,406,16213.314
21.57,816,406,16213.32
22.04,816,406,16213.323
22.17,816,406,16213.329
22.04,816,406,16213.332
21.91,816,406,16213.338
22.13,816,406,16213.341
22.47,816,406,16213.344
22.51,816,406,16213.35
22.39,816,406,16213.353
22.26,816,406,16213.356
22.21,816,406,16213.359
22.39,816,406,16213.362
22.39,816,406,16213.368
22.3,816,406,16213.371
22.34,816,406,16213.374
21.96,816,406,16213.377
21.87,816,406,16213.383
22,816,406,16213.386
22.13,816,406,16213.389
21.91,816,406,16213.392
21.79,816,406,16213.395
22.21,816,406,16213.401
22.9,816,406,16213.404
24.07,816,406,16213.41
25.27,816,406,16213.413
25.97,816,406,16213.416
26.35,816,406,16213.419
26.31,816,406,16213.425
25.74,816,406,16213.428
25.53,816,406,16213.431
26.53,816,406,16213.437
27.73,816,406,16213.44
28.41,816,406,16213.443
28.5,816,406,16213.446
28.07,816,406,16213.452
27.3,816,406,16213.455
27.08,816,406,16213.461
27.17,816,406,16213.464
26.96,816,406,16213.467
26.18,816,406,16213.47
26.48,816,406,16213.476
26.53,816,406,16213.479
26.31,816,406,16213.485
25.88,816,406,16213.491
26.01,816,406,16213.494
26.14,816,406,16213.497
26.1,816,406,16213.503
26.23,816,406,16213.506
25.93,816,406,16213.509
25.83,816,406,16213.512
25.61,816,406,16213.515
25.27,816,406,16213.518
25.27,816,406,16213.521
25.1,816,406,16213.524
24.93,816,406,16213.527
24.89,816,406,16213.53
24.84,816,406,16213.533
24.8,816,406,16213.539
25.01,816,406,16213.542
25.4,816,406,16213.545
25.36,816,406,16213.554
25.15,816,406,16213.557
25.14,816,406,16213.56
25.01,816,406,16213.563
25.1,816,406,16213.569
25.14,816,406,16213.572
25.01,816,406,16213.575
25.1,816,406,16213.578
25.36,816,406,16213.584
25.4,816,406,16213.587
25.44,816,406,16213.59
25.44,816,406,16213.596
25.61,816,406,16213.599
25.4,816,406,16213.602
25.31,816,406,16213.605
24.89,816,406,16213.608
24.59,816,406,16213.611
24.67,816,406,16213.614
24.58,816,406,16213.617
24.54,816,406,16213.62
24.54,816,406,16213.626
24.5,816,406,16213.629
24.24,816,406,16213.632
24.2,816,406,16213.635
24.28,816,406,16213.638
24.2,816,406,16213.644
24.07,816,406,16213.65
24.03,816,406,16213.653
24.11,816,406,16213.656
24.03,816,406,16213.659
23.98,816,406,16213.662
23.9,816,406,16213.665
23.77,816,406,16213.668
23.64,816,406,16213.671
23.56,816,406,16213.674
23.47,816,406,16213.677
23.47,816,406,16213.68
23.38,816,406,16213.683
23.25,816,406,16213.686
23.13,816,406,16213.689
22.99,816,406,16213.692
22.86,816,406,16213.695
22.51,816,406,16213.701
22.17,816,406,16213.707
22.04,816,406,16213.71
22.04,816,406,16213.713
21.87,816,406,16213.716
21.74,816,406,16213.719
21.61,816,406,16213.722
21.49,816,406,16213.725
21.4,816,406,16213.728
21.27,816,406,16213.731
21.19,816,406,16213.734
21.06,816,406,16213.737
20.97,816,406,16213.743
20.88,816,406,16213.749
20.84,816,406,16213.752
20.8,816,406,16213.755
20.76,816,406,16213.758
20.71,816,406,16213.761
20.63,816,406,16213.767
20.54,816,406,16213.77
20.5,816,406,16213.773
20.41,816,406,16213.779
20.33,816,406,16213.782
20.28,816,406,16213.785
20.16,816,406,16213.788
20.07,816,406,16213.791
19.94,816,406,16213.794
19.77,816,406,16213.797
19.64,816,406,16213.8
19.46,816,406,16213.803
19.29,816,406,16213.806
19.12,816,406,16213.812
18.77,816,406,16213.818
18.59,816,406,16213.821
17.02,816,0,16212.96
16.94,816,0,16212.963
16.85,816,0,16212.966
16.67,816,0,16212.972
16.63,816,0,16212.975
16.54,816,0,16212.981
16.38,816,0,16212.987
16.29,816,0,16212.99
16.21,816,0,16212.993
16.17,816,0,16212.996
16.08,816,0,16213.002
16.04,816,0,16213.005
15.95,816,0,16213.008
15.91,816,0,16213.011
15.87,816,0,16213.014
15.81,816,0,16213.017
15.81,816,0,16213.023
15.81,816,0,16213.026
15.87,816,0,16213.029
15.87,816,0,16213.032
15.87,816,0,16213.035
15.91,816,0,16213.038
15.91,816,0,16213.044
15.91,816,0,16213.047
15.95,816,0,16213.05
15.95,816,0,16213.053
15.95,816,0,16213.056
15.99,816,0,16213.059
15.99,816,0,16213.065
15.95,816,0,16213.068
15.95,816,0,16213.071
15.99,816,0,16213.074
15.95,816,0,16213.077
15.99,816,0,16213.08
15.99,816,0,16213.086
15.99,816,0,16213.089
16.04,816,0,16213.092
16.04,816,0,16213.095
16.08,816,0,16213.098
16.08,816,0,16213.101
16.12,816,0,16213.104
16.12,816,0,16213.11
16.12,816,0,16213.113
16.17,816,0,16213.116
16.17,816,0,16213.119
16.17,816,0,16213.122
16.17,816,0,16213.125
16.17,816,0,16213.131
16.17,816,0,16213.134
16.17,816,0,16213.137
16.17,816,0,16213.14
16.17,816,0,16213.143
16.17,816,0,16213.146
16.12,816,0,16213.152
16.12,816,0,16213.158
16.12,816,0,16213.161
16.12,816,0,16213.164
16.12,816,0,16213.167
16.12,816,0,16213.173
16.17,816,0,16213.176
16.21,816,0,16213.179
16.25,816,0,16213.182
16.34,816,0,16213.185
16.5,816,0,16213.197
16.58,816,0,16213.2
16.67,816,0,16213.203
16.81,816,0,16213.206
16.89,816,0,16213.209
16.89,816,0,16213.212
17.02,816,0,16213.215
17.14,816,0,16213.218
17.31,816,0,16213.221
17.48,816,0,16213.224
17.67,816,0,16213.227
17.83,816,0,16213.23
18.17,816,0,16213.239
18.34,816,0,16213.242
18.5,816,0,16213.245
18.59,816,0,16213.248
18.73,816,0,16213.251
18.81,816,0,16213.257
18.99,816,0,16213.26
19.16,816,0,16213.263
19.28,816,0,16213.266
19.4,816,0,16213.269
19.54,816,0,16213.275
19.67,816,0,16213.278
19.84,816,0,16213.281
19.92,816,0,16213.284
19.92,816,0,16213.287
20.01,816,0,16213.293
20.09,816,0,16213.296
20.13,816,0,16213.299
20.09,816,0,16213.302
20.26,816,0,16213.305
20.53,816,0,16213.308
20.61,816,0,16213.314
20.99,816,0,16213.317
21.54,816,0,16213.32
21.75,816,0,16213.323
22.09,816,0,16213.332
21.88,816,0,16213.335
21.8,816,0,16213.338
22.17,816,0,16213.344
22.43,816,0,16213.347
22.3,816,0,16213.35
22.26,816,0,16213.356
22.09,816,0,16213.359
22.26,816,0,16213.362
22.3,816,0,16213.365
22.3,816,0,16213.368
22.3,816,0,16213.371
22.43,816,0,16213.374
21.91,816,0,16213.377
21.88,816,0,16213.38
22,816,0,16213.386
22.17,816,0,16213.389
21.8,816,0,16213.398
22.34,816,0,16213.401
23.2,816,0,16213.407
24.39,816,0,16213.41
25.49,816,0,16213.413
25.99,816,0,16213.416
26.59,816,0,16213.419
26.59,816,0,16213.425
25.73,816,0,16213.428
25.69,816,0,16213.431
26.92,816,0,16213.437
28.92,816,0,16213.443
29.3,816,0,16213.449
28.4,816,0,16213.452
27.56,816,0,16213.455
27.13,816,0,16213.461
27.68,816,0,16213.464
27.34,816,0,16213.467
26.55,816,0,16213.473
26.92,816,0,16213.476
26.88,816,0,16213.479
26.88,816,0,16213.485
26.79,816,0,16213.488
26.33,816,0,16213.491
26.67,816,0,16213.494
26.67,816,0,16213.497
26.79,816,0,16213.5
27.01,816,0,16213.506
26.79,816,0,16213.509
26.59,816,0,16213.512
26.29,816,0,16213.515
26.29,816,0,16213.518
26.08,816,0,16213.521
25.65,816,0,16213.524
25.35,816,0,16213.53
25.23,816,0,16213.536
25.14,816,0,16213.539
25.52,816,0,16213.542
25.65,816,0,16213.548
25.73,816,0,16213.551
25.69,816,0,16213.554
25.48,816,0,16213.56
25.39,816,0,16213.563
25.69,816,0,16213.566
25.65,816,0,16213.569
25.65,816,0,16213.575
25.65,816,0,16213.578
26.16,816,0,16213.584
26.55,816,0,16213.587
26.72,816,0,16213.59
27.05,816,0,16213.593
26.92,816,0,16213.602
26.97,816,0,16213.605
26.29,816,0,16213.608
25.83,816,0,16213.611
25.78,816,0,16213.617
25.53,816,0,16213.62
25.44,816,0,16213.623
25.56,816,0,16213.626
25.23,816,0,16213.629
25.06,816,0,16213.635
25.1,816,0,16213.638
25.1,816,0,16213.641
25.06,816,0,16213.644
24.97,816,0,16213.647
25.14,816,0,16213.65
25.1,816,0,16213.656
25.01,816,0,16213.659
24.93,816,0,16213.662
24.84,816,0,16213.665
24.71,816,0,16213.668
24.6,816,0,16213.671
24.34,816,0,16213.68
24.21,816,0,16213.683
24.08,816,0,16213.686
23.92,816,0,16213.689
23.75,816,0,16213.692
23.58,816,0,16213.695
23.41,816,0,16213.701
23.24,816,0,16213.704
23.02,816,0,16213.707
22.8,816,0,16213.71
22.59,816,0,16213.713
22.43,816,0,16213.716
22.21,816,0,16213.722
22,816,0,16213.725
21.84,816,0,16213.728
21.67,816,0,16213.731
21.5,816,0,16213.734
21.41,816,0,16213.737
21.28,816,0,16213.74
21.28,816,0,16213.743
21.21,816,0,16213.746
21.12,816,0,16213.749
21.08,816,0,16213.752
21.03,816,0,16213.755
20.95,816,0,16213.758
20.91,816,0,16213.761
20.82,816,0,16213.767
20.73,816,0,16213.77
20.56,816,0,16213.776
20.49,816,0,16213.779
20.26,816,0,16213.788
20.13,816,0,16213.791
20.01,816,0,16213.794
19.84,816,0,16213.797
19.72,816,0,16213.8
19.5,816,0,16213.803
19.32,816,0,16213.809
19.12,816,0,16213.812
18.9,816,0,16213.815
18.73,816,0,16213.818
18.55,816,0,16213.821
16.74,408,406,16212.96
16.65,408,406,16212.963
16.61,408,406,16212.966
16.52,408,406,16212.969
16.43,408,406,16212.972
16.31,408,406,16212.978
16.22,408,406,16212.981
16.12,408,406,16212.984
16.04,408,406,16212.987
15.99,408,406,16212.99
15.91,408,406,16212.993
15.87,408,406,16212.996
15.81,408,406,16213.002
15.73,408,406,16213.005
15.64,408,406,16213.011
15.6,408,406,16213.014
15.6,408,406,16213.017
15.55,408,406,16213.02
15.55,408,406,16213.023
15.6,408,406,16213.029
15.64,408,406,16213.035
15.68,408,406,16213.038
15.68,408,406,16213.041
15.73,408,406,16213.044
15.73,408,406,16213.047
15.73,408,406,16213.05
15.77,408,406,16213.053
15.73,408,406,16213.059
15.77,408,406,16213.062
15.77,408,406,16213.068
15.77,408,406,16213.071
15.77,408,406,16213.074
15.77,408,406,16213.077
15.77,408,406,16213.08
15.81,408,406,16213.083
15.81,408,406,16213.086
15.81,408,406,16213.089
15.87,408,406,16213.092
15.87,408,406,16213.095
15.91,408,406,16213.098
15.91,408,406,16213.101
15.95,408,406,16213.104
15.95,408,406,16213.107
15.95,408,406,16213.11
15.95,408,406,16213.116
15.99,408,406,16213.119
15.95,408,406,16213.122
15.95,408,406,16213.125
15.95,408,406,16213.128
15.95,408,406,16213.131
15.95,408,406,16213.134
15.95,408,406,16213.137
15.95,408,406,16213.14
15.91,408,406,16213.146
15.91,408,406,16213.149
15.91,408,406,16213.152
15.91,408,406,16213.155
15.87,408,406,16213.158
15.87,408,406,16213.161
15.87,408,406,16213.164
15.87,408,406,16213.167
15.91,408,406,16213.173
15.95,408,406,16213.176
15.99,408,406,16213.179
16.04,408,406,16213.182
16.08,408,406,16213.185
16.17,408,406,16213.188
16.22,408,406,16213.191
16.35,408,406,16213.197
16.43,408,406,16213.2
16.61,408,406,16213.206
16.69,408,406,16213.209
16.83,408,406,16213.212
16.93,408,406,16213.215
17.1,408,406,16213.218
17.4,408,406,16213.224
17.57,408,406,16213.23
17.76,408,406,16213.233
17.89,408,406,16213.236
18.11,408,406,16213.239
18.28,408,406,16213.242
18.46,408,406,16213.245
18.59,408,406,16213.248
18.69,408,406,16213.251
18.77,408,406,16213.254
18.9,408,406,16213.257
19.08,408,406,16213.26
19.38,408,406,16213.266
19.47,408,406,16213.269
19.57,408,406,16213.275
19.65,408,406,16213.278
19.79,408,406,16213.281
19.88,408,406,16213.284
19.92,408,406,16213.287
19.88,408,406,16213.29
19.96,408,406,16213.293
19.96,408,406,16213.296
19.88,408,406,16213.299
20.22,408,406,16213.308
20.46,408,406,16213.311
21.15,408,406,16213.32
21.75,408,406,16213.323
21.98,408,406,16213.326
22.06,408,406,16213.329
22.06,408,406,16213.332
21.89,408,406,16213.335
21.89,408,406,16213.341
22.24,408,406,16213.344
22.45,408,406,16213.347
22.28,408,406,16213.35
22.15,408,406,16213.353
21.98,408,406,16213.359
22.02,408,406,16213.362
22.15,408,406,16213.365
22.15,408,406,16213.371
22.15,408,406,16213.374
21.85,408,406,16213.377
21.67,408,406,16213.38
21.75,408,406,16213.383
21.89,408,406,16213.386
22.02,408,406,16213.389
21.75,408,406,16213.395
21.89,408,406,16213.398
22.45,408,406,16213.401
24.08,408,406,16213.41
24.82,408,406,16213.413
25.35,408,406,16213.419
25.73,408,406,16213.422
25.78,408,406,16213.425
25.21,408,406,16213.428
24.91,408,406,16213.431
24.99,408,406,16213.434
25.48,408,406,16213.437
26.05,408,406,16213.44
26.7,408,406,16213.443
26.75,408,406,16213.449
26.4,408,406,16213.452
25.7,408,406,16213.458
26.23,408,406,16213.461
26.14,408,406,16213.467
25.82,408,406,16213.47
25.65,408,406,16213.473
25.56,408,406,16213.476
25.99,408,406,16213.479
26.23,408,406,16213.482
26.23,408,406,16213.488
26,408,406,16213.491
25.91,408,406,16213.494
26.23,408,406,16213.497
26.23,408,406,16213.503
26.44,408,406,16213.506
26,408,406,16213.509
26,408,406,16213.512
25.86,408,406,16213.515
25.43,408,406,16213.518
25.43,408,406,16213.521
25.12,408,406,16213.524
24.94,408,406,16213.527
24.94,408,406,16213.53
24.95,408,406,16213.536
24.91,408,406,16213.539
25.25,408,406,16213.542
25.56,408,406,16213.545
25.56,408,406,16213.551
25.48,408,406,16213.554
25.29,408,406,16213.557
25.21,408,406,16213.56
25.12,408,406,16213.563
25.25,408,406,16213.569
25.25,408,406,16213.572
25.16,408,406,16213.575
25.21,408,406,16213.578
25.48,408,406,16213.584
25.69,408,406,16213.587
25.83,408,406,16213.59
26.05,408,406,16213.593
26.05,408,406,16213.596
26.05,408,406,16213.599
25.83,408,406,16213.605
25.69,408,406,16213.608
25.47,408,406,16213.611
25.29,408,406,16213.614
25.25,408,406,16213.617
24.98,408,406,16213.62
25.04,408,406,16213.623
24.91,408,406,16213.629
24.91,408,406,16213.632
25.04,408,406,16213.635
25.04,408,406,16213.638
25.35,408,406,16213.641
25.43,408,406,16213.644
25.43,408,406,16213.647
25.39,408,406,16213.65
25.27,408,406,16213.653
25.21,408,406,16213.656
25.03,408,406,16213.659
25.12,408,406,16213.665
24.99,408,406,16213.668
24.86,408,406,16213.671
24.78,408,406,16213.674
24.65,408,406,16213.677
24.47,408,406,16213.68
24.3,408,406,16213.683
24.12,408,406,16213.686
23.95,408,406,16213.689
23.77,408,406,16213.692
23.6,408,406,16213.695
23.38,408,406,16213.698
23.2,408,406,16213.701
22.98,408,406,16213.704
22.8,408,406,16213.707
22.59,408,406,16213.71
22.41,408,406,16213.713
22.19,408,406,16213.716
22.02,408,406,16213.719
21.85,408,406,16213.722
21.67,408,406,16213.728
21.5,408,406,16213.731
21.32,408,406,16213.734
21.2,408,406,16213.737
21.1,408,406,16213.74
20.97,408,406,16213.743
20.93,408,406,16213.746
20.84,408,406,16213.749
20.8,408,406,16213.752
20.71,408,406,16213.755
20.67,408,406,16213.758
20.58,408,406,16213.761
20.54,408,406,16213.764
20.46,408,406,16213.767
20.4,408,406,16213.77
20.26,408,406,16213.776
20.09,408,406,16213.782
19.96,408,406,16213.785
19.96,408,406,16213.788
19.88,408,406,16213.791
19.75,408,406,16213.794
19.61,408,406,16213.797
19.47,408,406,16213.8
19.3,408,406,16213.803
19.08,408,406,16213.806
18.9,408,406,16213.809
18.73,408,406,16213.812
18.55,408,406,16213.815
18.38,408,406,16213.818
18.19,408,406,16213.821
